ProbeID,GSM946048
cg10994126,0.764376453
cg10994379,0.337136442
cg10994430,0.08322049
cg10994858,0.018390399
cg10995359,0.030663882
cg10995380,0.060629595
cg10995925,0.91870209
cg10996143,0.048928132
cg10997248,0.851266131
cg10999429,0.036655586
cg11000221,0.026515048
cg11003133,0.955511265
cg11004890,0.531609813
cg11005091,0.026110943
cg11005826,0.157861004
cg11007123,0.008603949
cg11007423,0.035467088
cg11008571,0.902545652
cg11008866,0.334541611
cg11009596,0.016458049
cg11009736,0.786093635
cg11010122,0.034438437
cg11011602,0.016085528
cg11011938,0.021763368
cg11012046,0.018904967
cg11015241,0.973392172
cg11016563,0.064689212
cg11016745,0.028014671
cg11017269,0.024126009
cg11018904,0.03726052
cg11021744,0.017425269
cg11023442,0.009200149
cg11024597,0.910280204
cg11025793,0.037932711
cg11027330,0.173671475
cg11027570,0.047451609
cg11029501,0.004358021
cg11032157,0.905536245
cg11033833,0.01468608
cg11034784,0.020183304
cg11034861,0.069253838
cg11035216,0.00618649
cg11037148,0.028176271
cg11037424,0.015482612
cg11037772,0.423675707
cg11037787,0.891118131
cg11037818,0.039771963
cg11038081,0.663154396
cg11038843,0.067365359
cg11039072,0.021944581
cg11041457,0.059670017
cg11041966,0.009880616
cg11042320,0.513657276
cg11042454,0.006719521
cg11043092,0.755107076
cg11044163,0.034953083
cg11044263,0.0149984
cg11044823,0.033156698
cg11047295,0.020746671
cg11049298,0.025618932
cg11049305,0.017580976
cg11050116,0.008604256
cg11050527,0.029533712
cg11051139,0.924567511
cg11051158,0.148624801
cg11051843,0.00934089
cg11052068,0.027330782
cg11052143,0.396116159
cg11053574,0.006259716
cg11053740,0.024916213
cg11054882,0.0947366
cg11054936,0.771137089
cg11056832,0.018432228
cg11057497,0.009768878
cg11058696,0.021288643
cg11058932,0.809376408
cg11059341,0.881505737
cg11059483,0.02339453
cg11061603,0.019493787
cg11061975,0.780539271
cg11062095,0.041695394
cg11063110,0.253282426
cg11063988,0.012592224
cg11064206,0.015015226
cg11064558,0.010123354
cg11064797,0.043638954
cg11065385,0.040488091
cg11065518,0.022398718
cg11065693,0.022180135
cg11068096,0.905051573
cg11070419,0.805115776
cg11070941,0.016169529
cg11072113,0.562680821
cg11074362,0.857922232
cg11074746,0.009809528
cg11075556,0.945245676
cg11075745,0.765632139
cg11077161,0.895251189
cg11078738,0.026316651
cg11079619,0.627014732
cg11080718,0.111142852
cg11081833,0.823262617
cg11082575,0.036015738
cg11084020,0.008825727
cg11084035,0.056545881
cg11084611,0.917555827
cg11086066,0.285648081
cg11086568,0.008821911
cg11091262,0.835518982
cg11093356,0.013764285
cg11094938,0.851293963
cg11095315,0.922486418
cg11096640,0.01524497
cg11096837,0.014814959
cg11096993,0.322159783
cg11098259,0.810503705
cg11099291,0.031146376
cg11099899,0.830359496
cg11100802,0.007234101
cg11102782,0.133233252
cg11102794,0.051539956
cg11104347,0.029576502
cg11105610,0.25730686
cg11107205,0.020262381
cg11108432,0.014507436
cg11108890,0.175035626
cg11109684,0.011291864
cg11110686,0.960493685
cg11113534,0.977673695
cg11114344,0.015141443
cg11115427,0.106781442
cg11115702,0.064916624
cg11116142,0.006408062
cg11116440,0.039287939
cg11117707,0.005978995
cg11118665,0.00980187
cg11119131,0.020594246
cg11119596,0.207372575
cg11119884,0.902591101
cg11120551,0.595961336
cg11122968,0.747715588
cg11126134,0.181070694
cg11126313,0.948813196
cg11128808,0.909807166
cg11129291,0.015146601
cg11130441,0.787194322
cg11132751,0.976762837
cg11134443,0.892121935
cg11136251,0.032872574
cg11136562,0.669515368
cg11139878,0.743896577
cg11140307,0.011719869
cg11140785,0.009016605
cg11141013,0.010049109
cg11141561,0.006564035
cg11142466,0.023593699
cg11147193,0.424058265
cg11147886,0.93361808
cg11148307,0.951268911
cg11149033,0.032208375
cg11151665,0.928768133
cg11151811,0.014570426
cg11151820,0.023380474
cg11152574,0.880093888
cg11154542,0.076545821
cg11154798,0.022282613
cg11154879,0.849642291
cg11155265,0.386639105
cg11157872,0.010159237
cg11158374,0.83142328
cg11158430,0.922199452
cg11158440,0.018858109
cg11158729,0.174971262
cg11158760,0.047244126
cg11159299,0.809485695
cg11159727,0.068985369
cg11160386,0.013520686
cg11160820,0.034187589
cg11161417,0.887605615
cg11161873,0.861036442
cg11164347,0.074048255
cg11164400,0.134302893
cg11166252,0.022645235
cg11166823,0.014482401
cg11166999,0.903569984
cg11170179,0.099206976
cg11170796,0.891041005
cg11171719,0.011436716
cg11172196,0.023090606
cg11172299,0.005933684
cg11172423,0.951624439
cg11173246,0.60262989
cg11174654,0.027634143
cg11175310,0.03441749
cg11175476,0.078865343
cg11175477,0.007837801
cg11176095,0.104117704
cg11177404,0.514855039
cg11177450,0.028144634
cg11177693,0.154007118
cg11177955,0.00688371
cg11178136,0.957707753
cg11178443,0.010719919
cg11179184,0.908897732
cg11181795,0.971435929
cg11184091,0.016642925
cg11185452,0.016409216
cg11185569,0.084507079
cg11187508,0.033886524
cg11189434,0.014856769
cg11189837,0.026562273
cg11191210,0.048551833
cg11191337,0.588571831
cg11192270,0.044137236
cg11193041,0.023775296
cg11194725,0.020114283
cg11195002,0.062887177
cg11195662,0.070578323
cg11196870,0.07147013
cg11197066,0.019265226
cg11199399,0.121555606
cg11200929,0.041431015
cg11201229,0.938571415
cg11201288,0.876496132
cg11201532,0.68957022
cg11203041,0.744620043
cg11204562,0.899427014
cg11206634,0.773778829
cg11206667,0.011494228
cg11206763,0.014560858
cg11207379,0.010405433
cg11207564,0.475439777
cg11208235,0.019967388
cg11208483,0.121101004
cg11208880,0.007981663
cg11212312,0.898006363
cg11212609,0.041041954
cg11213150,0.382768129
cg11214889,0.086486915
cg11216616,0.03249394
cg11219178,0.828587261
cg11220060,0.611562247
cg11220635,0.115840172
cg11221132,0.793422444
cg11221265,0.030194574
cg11221508,0.011538959
cg11221513,0.017290097
cg11222041,0.028469079
cg11223252,0.028211128
cg11223864,0.05502723
cg11225410,0.089518427
cg11225935,0.017781919
cg11226328,0.150089039
cg11227541,0.02738586
cg11228872,0.008408753
cg11231018,0.954228093
cg11233153,0.007851369
cg11233228,0.056032648
cg11233384,0.186223536
cg11234457,0.990587128
cg11235426,0.029725356
cg11235871,0.020073024
cg11236244,0.833949488
cg11237115,0.02411499
cg11237738,0.923699555
cg11237817,0.606801958
cg11237883,0.017380832
cg11238505,0.012037194
cg11241627,0.165117575
cg11243196,0.019338882
cg11245384,0.668378237
cg11246695,0.006555407
cg11248413,0.01956497
cg11248491,0.0207317
cg11249120,0.848981538
cg11249173,0.766786292
cg11250058,0.155069133
cg11250247,0.036031288
cg11251086,0.017144651
cg11251498,0.348666746
cg11251858,0.039779173
cg11251877,0.954310105
cg11254522,0.962139296
cg11255163,0.018635123
cg11255230,0.020020379
cg11256279,0.018214462
cg11256445,0.988606585
cg11258532,0.887121617
cg11260422,0.083358684
cg11260848,0.196367152
cg11261264,0.908456025
cg11262815,0.021346911
cg11262874,0.379659464
cg11263296,0.298935899
cg11263497,0.013809342
cg11263584,0.016807344
cg11264817,0.00821391
cg11265916,0.009237499
cg11265941,0.434322921
cg11266874,0.014467627
cg11267879,0.858814418
cg11269533,0.136800761
cg11270633,0.843607456
cg11271605,0.413510801
cg11272332,0.014445938
cg11274211,0.019329136
cg11275139,0.036630177
cg11276198,0.013177966
cg11276280,0.069475443
cg11277126,0.360186393
cg11277230,0.03125072
cg11278262,0.019496759
cg11279021,0.072931137
cg11283860,0.949861219
cg11285003,0.025014821
cg11285843,0.177402376
cg11286122,0.917955773
cg11286163,0.011073254
cg11286618,0.032481626
cg11289251,0.007635293
cg11290225,0.348681606
cg11291009,0.015638454
cg11291200,0.97861589
cg11295113,0.845023878
cg11295902,0.008248862
cg11296363,0.010539988
cg11296937,0.316457209
cg11297236,0.928670578
cg11298412,0.022138479
cg11298616,0.01112306
cg11299964,0.061099629
cg11300809,0.729423424
cg11301598,0.111838012
cg11303670,0.036167362
cg11303749,0.013846487
cg11304234,0.588247374
cg11304524,0.969571972
cg11304734,0.097238195
cg11308639,0.884969373
cg11308840,0.055434396
cg11310496,0.97318101
cg11310692,0.010416175
cg11311499,0.038314627
cg11312566,0.021399999
cg11313124,0.017732761
cg11313997,0.007560027
cg11314271,0.38065128
cg11314292,0.108806677
cg11314684,0.746439944
cg11316784,0.004994686
cg11318251,0.175117925
cg11319389,0.139839029
cg11320084,0.587396215
cg11320143,0.015680031
cg11321895,0.028629808
cg11323198,0.041961881
cg11323230,0.01132791
cg11323731,0.069938273
cg11324740,0.017685386
cg11325578,0.71102485
cg11326613,0.058423231
cg11326640,0.008497188
cg11328149,0.893237593
cg11328541,0.170108262
cg11328875,0.012616683
cg11329235,0.011677188
cg11330108,0.03378551
cg11331769,0.711831097
cg11332950,0.03101963
cg11332994,0.495900688
cg11334469,0.015387022
cg11336428,0.056090264
cg11337525,0.020362733
cg11337780,0.942426912
cg11340260,0.891501374
cg11341028,0.417781637
cg11341528,0.034501068
cg11344614,0.870481284
cg11345438,0.586848214
cg11346450,0.890567885
cg11353032,0.01455064
cg11354906,0.04285782
cg11356290,0.017615639
cg11356705,0.006351477
cg11360149,0.993653516
cg11360718,0.655925263
cg11360768,0.009603791
cg11366015,0.008310979
cg11368509,0.050366945
cg11368578,0.047764226
cg11368643,0.223239197
cg11368791,0.026945923
cg11368946,0.040043247
cg11371160,0.012196967
cg11371394,0.056300036
cg11371791,0.033078964
cg11372696,0.017685437
cg11372831,0.109200743
cg11373429,0.059760351
cg11373746,0.029507047
cg11375079,0.06930956
cg11375102,0.835816153
cg11375475,0.014905447
cg11375622,0.013122573
cg11376198,0.552232429
cg11377136,0.074606685
cg11378044,0.932869017
cg11378052,0.945309956
cg11378484,0.446053247
cg11378686,0.036889343
cg11378840,0.004875403
cg11380128,0.809616778
cg11380624,0.222912161
cg11384427,0.889780609
cg11385473,0.036433286
cg11386709,0.955535694
cg11386746,0.375790735
cg11387131,0.016250754
cg11387519,0.007915681
cg11388238,0.170718927
cg11389172,0.008828036
cg11390468,0.018138035
cg11391732,0.555497801
cg11392765,0.017470499
cg11393453,0.011204933
cg11393848,0.462950191
cg11394644,0.019470283
cg11394785,0.64134125
cg11395610,0.011323119
cg11395917,0.010773967
cg11395975,0.010803854
cg11396509,0.011264612
cg11397854,0.222771583
cg11398517,0.404300439
cg11398680,0.023635133
cg11399100,0.134891602
cg11399527,0.025665913
cg11399590,0.019390788
cg11399891,0.064394252
cg11400333,0.018629623
cg11402505,0.03557412
cg11403598,0.769218005
cg11405695,0.913668391
cg11406340,0.976646701
cg11406695,0.011689393
cg11407345,0.228339111
cg11408517,0.013414997
cg11411707,0.027928464
cg11412582,0.35442648
cg11414046,0.007825731
cg11414151,0.24778275
cg11415932,0.029171871
cg11416386,0.014625921
cg11418559,0.238696849
cg11419863,0.012364309
cg11422541,0.014894491
cg11423990,0.008141499
cg11426590,0.025397377
cg11428724,0.030555872
cg11429632,0.023111998
cg11429658,0.805850469
cg11431126,0.018713485
cg11432797,0.86184618
cg11434468,0.010645423
cg11435943,0.891638622
cg11438428,0.049524115
cg11438755,0.023305067
cg11442050,0.018487555
cg11442717,0.018407508
cg11443787,0.01726102
cg11449935,0.017223192
cg11450001,0.02333428
cg11450827,0.852167291
cg11451801,0.04994379
cg11452221,0.240849376
cg11452360,0.048860598
cg11453347,0.019273904
cg11454415,0.020322799
cg11455040,0.100840724
cg11456838,0.934378111
cg11458642,0.017247132
cg11458974,0.785803734
cg11459714,0.029510671
cg11459822,0.014707621
cg11460029,0.052547449
cg11460364,0.80689024
cg11462533,0.247667727
cg11462865,0.068533977
cg11465163,0.637740024
cg11465372,0.937787426
cg11465971,0.035942143
cg11466485,0.935680925
cg11466837,0.970692297
cg11466908,0.019343371
cg11467738,0.017088996
cg11468462,0.013589013
cg11468711,0.011646685
cg11469137,0.169417002
cg11469321,0.168586225
cg11469778,0.775895332
cg11471401,0.933570102
cg11471666,0.018349299
cg11472424,0.864114852
cg11473104,0.554123549
cg11474075,0.015503594
cg11474811,0.889863878
cg11475332,0.006267836
cg11476211,0.015938386
cg11476254,0.952555493
cg11479591,0.0119595
cg11479877,0.940946597
cg11480873,0.010868547
cg11481351,0.70079412
cg11481490,0.010747184
cg11481720,0.012331634
cg11481793,0.023732664
cg11483915,0.029103367
cg11484288,0.016376904
cg11484576,0.233360525
cg11484872,0.815602148
cg11485602,0.014207849
cg11487705,0.014532816
cg11487967,0.64653589
cg11489580,0.047427444
cg11490446,0.032116901
cg11492040,0.826589984
cg11492403,0.881494155
cg11492856,0.933278361
cg11494656,0.941381958
cg11494699,0.932040658
cg11498156,0.828109212
cg11498188,0.035374459
cg11498740,0.030146815
cg11500727,0.653028702
cg11500797,0.06672199
cg11502800,0.015535573
cg11503011,0.036927182
cg11503744,0.042760306
cg11504646,0.94708342
cg11504739,0.93604565
cg11504740,0.434455057
cg11504897,0.117158553
cg11505048,0.898313265
cg11505080,0.049971885
cg11505565,0.956665092
cg11507178,0.33633302
cg11510269,0.030894066
cg11510839,0.02299861
cg11511443,0.482543248
cg11512771,0.960282805
cg11513856,0.393160037
cg11516377,0.08911911
cg11516606,0.03624676
cg11518240,0.974260502
cg11519508,0.010494596
cg11520395,0.652093465
cg11521325,0.809663191
cg11521965,0.045865696
cg11523020,0.394120046
cg11524446,0.853151645
cg11525285,0.101760444
cg11526405,0.018641151
cg11527279,0.029220059
cg11528101,0.002111384
cg11528666,0.016334828
cg11529128,0.029548694
cg11529250,0.056482843
cg11530960,0.097857845
cg11532513,0.616826729
cg11536940,0.609814954
cg11538128,0.011627306
cg11539173,0.006205026
cg11540692,0.185857897
cg11540997,0.745245629
cg11541187,0.01205336
cg11542231,0.009875626
cg11546621,0.248789682
cg11547724,0.869042136
cg11550426,0.021106843
cg11552293,0.679327935
cg11553177,0.007617892
cg11554507,0.654005254
cg11554605,0.94296609
cg11554937,0.959223133
cg11558474,0.275616645
cg11560403,0.991306974
cg11560645,0.636204529
cg11563860,0.19495171
cg11564268,0.019250802
cg11564670,0.958160316
cg11565248,0.025305296
cg11566199,0.935613567
cg11566244,0.432702695
cg11566939,0.063223927
cg11572744,0.018355122
cg11574612,0.027421697
cg11574758,0.035139693
cg11577097,0.363139419
cg11579069,0.061093169
cg11582100,0.063751936
cg11584111,0.023430274
cg11584690,0.207435938
cg11584936,0.940752452
cg11585425,0.013505985
cg11590700,0.102068678
cg11591325,0.00295446
cg11592951,0.001022263
cg11593656,0.136619316
cg11594131,0.053953355
cg11594137,0.093337533
cg11594228,0.444709997
cg11594415,0.007364206
cg11595245,0.017550259
cg11595749,0.013155029
cg11595794,0.014675558
cg11598929,0.549413944
cg11599505,0.942798283
cg11600161,0.872857074
cg11601662,0.011589548
cg11603096,0.033493995
cg11608114,0.014396743
cg11608424,0.897253272
cg11609154,0.005302269
cg11609344,0.028147427
cg11609366,0.009459165
cg11609760,0.045420298
cg11611600,0.035135631
cg11611854,0.023100105
cg11612291,0.029298055
cg11612345,0.14279024
cg11613875,0.004810156
cg11614809,0.176699567
cg11617144,0.781157838
cg11618577,0.49851869
cg11619390,0.141508824
cg11620807,0.01254431
cg11620873,0.02714969
cg11625178,0.017483482
cg11625451,0.016543869
cg11625946,0.040166403
cg11626656,0.015580311
cg11626791,0.01800997
cg11628026,0.977302899
cg11628034,0.035303758
cg11628282,0.009084074
cg11628487,0.043369546
cg11630242,0.153659879
cg11630392,0.905625443
cg11631275,0.968532123
cg11631518,0.06668808
cg11632617,0.171859126
cg11634198,0.107648805
cg11635563,0.89925841
cg11638200,0.016814486
cg11638880,0.024526834
cg11639397,0.004967284
cg11639651,0.308048948
cg11640565,0.923495954
cg11644586,0.436848221
cg11646704,0.014969778
cg11646757,0.00834207
cg11646887,0.03334003
cg11647681,0.594131045
cg11648289,0.01206048
cg11648471,0.029604462
cg11648996,0.953053818
cg11649001,0.017409879
cg11649654,0.042436908
cg11649825,0.0317339
cg11649846,0.951779483
cg11651717,0.008290915
cg11653266,0.017127779
cg11653271,0.015893732
cg11653466,0.277313319
cg11653500,0.024400228
cg11653709,0.179668009
cg11653858,0.752016516
cg11653864,0.023051364
cg11654333,0.022322528
cg11654620,0.038984734
cg11654737,0.040564101
cg11655418,0.030140562
cg11655691,0.014001119
cg11656547,0.115573641
cg11657615,0.083423993
cg11657808,0.020185647
cg11659747,0.207296023
cg11661234,0.029543253
cg11662098,0.018993889
cg11664825,0.063875259
cg11665562,0.020461226
cg11665588,0.054541823
cg11666924,0.044460633
cg11667117,0.93161114
cg11667754,0.106613281
cg11668512,0.97680642
cg11668844,0.277922549
cg11668923,0.021694645
cg11670211,0.01296694
cg11672225,0.090333491
cg11673092,0.093562594
cg11673803,0.41608865
cg11673969,0.046355199
cg11674404,0.017107171
cg11675413,0.983573009
cg11676109,0.016217726
cg11676599,0.022972461
cg11677722,0.014244116
cg11678767,0.065209054
cg11679069,0.890240328
cg11680158,0.061719126
cg11680236,0.016530528
cg11680741,0.856773674
cg11681073,0.018779474
cg11681617,0.043429461
cg11682508,0.669311982
cg11688219,0.026919414
cg11688469,0.891129181
cg11688990,0.80964569
cg11691938,0.011242289
cg11692021,0.503727316
cg11692477,0.008722636
cg11693019,0.914977023
cg11694641,0.023523333
cg11695266,0.019465716
cg11695358,0.932533972
cg11695601,0.014870921
cg11695684,0.879660203
cg11696575,0.007583074
cg11697652,0.014227587
cg11698653,0.8285222
cg11698762,0.093922228
cg11700429,0.003985328
cg11700584,0.077409625
cg11701148,0.805026733
cg11703011,0.031756433
cg11705439,0.014446659
cg11706111,0.852494635
cg11706163,0.69123748
cg11706746,0.012624122
cg11706911,0.218982888
cg11710000,0.01431126
cg11710560,0.896470752
cg11710969,0.179388031
cg11712199,0.689320185
cg11713008,0.009678085
cg11713029,0.013103502
cg11713336,0.024731432
cg11714014,0.371620239
cg11714502,0.052632902
cg11715903,0.004361603
cg11715966,0.912233225
cg11715999,0.016228147
cg11716026,0.961705305
cg11717557,0.009895936
cg11718090,0.066356943
cg11718315,0.021274303
cg11719157,0.422108012
cg11719283,0.577710027
cg11719297,0.209260773
cg11719412,0.004955936
cg11719452,0.024585958
cg11719784,0.216673055
cg11720778,0.936559285
cg11721194,0.843869116
cg11722531,0.026759847
cg11722639,0.0073443
cg11724134,0.075934539
cg11724759,0.459217929
cg11726593,0.358381373
cg11727029,0.010975558
cg11730100,0.069653577
cg11730691,0.033658773
cg11730961,0.083563964
cg11732619,0.009765267
cg11733245,0.981145309
cg11735358,0.00602042
cg11735605,0.014104944
cg11736869,0.182166821
cg11738011,0.007065153
cg11738543,0.138564216
cg11739626,0.688180758
cg11743470,0.703811739
cg11743795,0.022718206
cg11744351,0.017892039
cg11745019,0.051089879
cg11747499,0.047461819
cg11747771,0.024830487
cg11748006,0.048124859
cg11750183,0.012211583
cg11750883,0.781521932
cg11752275,0.973315249
cg11754095,0.040985926
cg11754206,0.070508462
cg11754343,0.011329051
cg11754676,0.00913173
cg11756837,0.019635893
cg11757293,0.364240714
cg11759378,0.898871991
cg11761535,0.619519325
cg11762346,0.27774739
cg11762629,0.009940144
cg11763112,0.010264093
cg11764747,0.043575795
cg11765205,0.575981711
cg11766698,0.034485017
cg11767711,0.892802675
cg11768416,0.988528732
cg11768886,0.009369052
cg11769360,0.946433009
cg11772764,0.009269608
cg11777321,0.021404068
cg11778001,0.145650042
cg11780382,0.017716658
cg11780934,0.021660081
cg11781389,0.012673776
cg11783451,0.026610887
cg11783497,0.934076768
cg11784281,0.856957176
cg11784785,0.049393735
cg11786750,0.027125974
cg11787522,0.801814419
cg11787828,0.097621926
cg11787839,0.024259068
cg11790217,0.022937019
cg11792483,0.017118849
cg11792664,0.019112358
cg11793332,0.690452738
cg11793380,0.901348027
cg11794728,0.004664397
cg11795262,0.926437243
cg11797883,0.005168838
cg11797994,0.392635876
cg11799561,0.853388565
cg11800672,0.777333085
cg11801011,0.687400793
cg11801374,0.881688305
cg11802013,0.714345857
cg11802692,0.063290435
cg11804789,0.878264142
cg11806389,0.030262649
cg11806565,0.014398532
cg11806749,0.042872167
cg11808544,0.437553115
cg11808757,0.252062776
cg11808874,0.733610262
cg11809085,0.95165465
cg11809091,0.332851091
cg11810837,0.024886256
cg11811840,0.871608124
cg11812202,0.943857547
cg11812218,0.064298285
cg11814446,0.073759822
cg11815363,0.019335538
cg11816577,0.061640095
cg11819013,0.008251026
cg11819429,0.065299794
cg11819637,0.921954627
cg11820497,0.02048125
cg11820734,0.012921232
cg11821147,0.006998012
cg11821536,0.010774383
cg11821702,0.930317025
cg11822659,0.059487801
cg11822772,0.477874064
cg11822932,0.874844274
cg11822964,0.923169167
cg11823654,0.013359688
cg11824111,0.025427712
cg11825652,0.595132538
cg11826116,0.065453249
cg11826486,0.863397076
cg11827101,0.93662484
cg11827595,0.058439887
cg11828089,0.938118392
cg11828669,0.045238483
cg11830061,0.994325905
cg11832543,0.963439235
cg11832722,0.101732567
cg11832727,0.026728914
cg11833861,0.048227061
cg11834681,0.932860892
cg11835197,0.611844426
cg11835355,0.979961925
cg11837864,0.017257548
cg11839979,0.046037931
cg11840168,0.031443845
cg11840540,0.121721204
cg11841758,0.029148071
cg11843304,0.883580305
cg11843691,0.025834852
cg11843760,0.020510819
cg11844110,0.062845174
cg11845202,0.928233657
cg11846236,0.148709122
cg11846543,0.042181558
cg11846956,0.058394747
cg11846968,0.917439789
cg11847459,0.011711673
cg11847808,0.163724118
cg11847949,0.762025668
cg11848539,0.012109913
cg11849692,0.885335072
cg11850311,0.011702448
cg11851098,0.933616555
cg11852073,0.949677638
cg11852814,0.023907831
cg11854007,0.594572746
cg11854877,0.067984835
cg11856093,0.111949441
cg11856697,0.953134626
cg11856918,0.005749447
cg11857445,0.026094733
cg11858029,0.706243753
cg11860203,0.390515179
cg11861730,0.02372616
cg11864993,0.438705036
cg11867686,0.032855987
cg11868029,0.042108676
cg11868900,0.02213679
cg11869721,0.010383217
cg11871280,0.936388583
cg11871549,0.024434249
cg11873854,0.656783571
cg11874272,0.735923123
cg11876012,0.945256425
cg11876919,0.029404633
cg11877382,0.037132724
cg11879188,0.833639888
cg11879480,0.034697549
cg11879514,0.038231456
cg11879577,0.066740912
cg11880010,0.952145327
cg11880211,0.883636985
cg11880892,0.02195424
cg11882252,0.035447456
cg11884243,0.949368156
cg11884546,0.407201663
cg11884656,0.079558399
cg11884699,0.925880494
cg11884792,0.009473712
cg11885098,0.468184649
cg11887234,0.032677444
cg11890956,0.011523385
cg11891504,0.01626347
cg11891583,0.413371612
cg11893236,0.025026723
cg11893323,0.021175546
cg11896271,0.051071565
cg11896345,0.015216732
cg11896923,0.37591045
cg11897314,0.018695141
cg11898695,0.943132086
cg11899895,0.022044705
cg11901954,0.023513538
cg11902458,0.053009086
cg11903057,0.448135185
cg11903096,0.067081071
cg11903151,0.110492838
cg11903880,0.868661183
cg11904887,0.055644493
cg11905488,0.67882697
cg11905589,0.019808805
cg11905617,0.030567399
cg11906718,0.263222616
cg11908570,0.055288394
cg11909310,0.035625257
cg11909865,0.019388193
cg11911418,0.957435319
cg11911951,0.887359732
cg11912049,0.006136344
cg11913104,0.009472745
cg11913615,0.104603795
cg11916186,0.009820986
cg11916609,0.814031445
cg11917694,0.023475694
cg11919271,0.896405159
cg11919694,0.041661494
cg11920519,0.953637727
cg11921829,0.87786859
cg11928198,0.107973369
cg11928366,0.026079633
cg11928635,0.012138992
cg11930592,0.01407427
cg11932564,0.078608579
cg11933267,0.69347843
cg11933375,0.026455578
cg11934695,0.015881277
cg11935147,0.073982392
cg11935638,0.48717774
cg11939047,0.005868037
cg11939071,0.07110407
cg11939496,0.904793041
cg11943820,0.955786896
cg11944101,0.95496493
cg11944393,0.024223486
cg11946165,0.85560084
cg11946503,0.53740706
cg11946769,0.009797937
cg11947493,0.276759353
cg11948328,0.074224563
cg11951066,0.973180973
cg11951446,0.018080719
cg11952714,0.070450804
cg11953334,0.047339962
cg11953824,0.735217028
cg11953868,0.203959998
cg11956146,0.021640628
cg11957040,0.005578951
cg11957880,0.007556034
cg11957986,0.885862286
cg11959435,0.909847266
cg11959821,0.004189186
cg11960393,0.068546686
cg11961618,0.265823645
cg11964474,0.87303299
cg11964613,0.839498027
cg11965370,0.054267486
cg11970301,0.016736287
cg11970458,0.350807543
cg11973052,0.01746762
cg11973688,0.015062453
cg11976048,0.005375406
cg11976166,0.092658901
cg11976616,0.914455355
cg11976790,0.821586844
cg11977634,0.04229963
cg11979312,0.954049559
cg11979382,0.013834937
cg11979959,0.018200075
cg11980188,0.007755576
cg11980435,0.042884014
cg11981599,0.092169056
cg11981631,0.050515906
cg11983245,0.806570784
cg11984608,0.938261157
cg11985856,0.018681343
cg11990309,0.094121756
cg11991627,0.017627575
cg11991859,0.010911451
cg11993300,0.002384976
cg11993754,0.121352128
cg11995303,0.016564651
cg11995732,0.017040788
cg11997899,0.150025677
cg11998307,0.920019791
cg11999384,0.013385873
cg12000587,0.039584569
cg12001148,0.052030377
cg12002314,0.029798771
cg12003230,0.870250825
cg12004206,0.031985189
cg12004730,0.010600263
cg12005098,0.010256854
cg12005703,0.011118956
cg12006284,0.133484095
cg12008118,0.582666471
cg12010995,0.855706454
cg12011267,0.080795091
cg12012699,0.006600518
cg12013321,0.103762398
cg12014368,0.903582046
cg12014417,0.903463572
cg12017007,0.024116628
cg12018696,0.016235599
cg12019109,0.940309856
cg12020639,0.022391789
cg12022621,0.754082817
cg12024292,0.422631682
cg12024906,0.028199913
cg12025941,0.069314826
cg12026394,0.011109603
cg12026956,0.023707922
cg12029639,0.397291381
cg12032009,0.037409903
cg12032049,0.878463479
cg12032116,0.024179381
cg12032620,0.002812845
cg12034229,0.006861474
cg12038710,0.93672232
cg12040555,0.943170527
cg12041387,0.204963717
cg12042396,0.040775504
cg12042678,0.007029548
cg12043807,0.009734515
cg12044210,0.96767391
cg12044689,0.982129845
cg12044889,0.018307489
cg12045002,0.244791122
cg12045676,0.077037822
cg12045829,0.314094013
cg12051359,0.013627237
cg12052258,0.02490073
cg12052765,0.219895312
cg12053284,0.008500969
cg12054080,0.040060573
cg12054421,0.024793207
cg12056618,0.022006145
cg12058490,0.831609774
cg12059012,0.009029889
cg12061127,0.879192418
cg12061236,0.391843783
cg12062464,0.002224725
cg12062492,0.443856169
cg12062995,0.030570778
cg12063359,0.01131217
cg12064213,0.022434125
cg12064626,0.007229926
cg12064929,0.724663277
cg12066181,0.013249869
cg12067261,0.935761977
cg12067287,0.944259293
cg12069042,0.441821169
cg12069309,0.346464762
cg12071073,0.928055777
cg12071544,0.276990375
cg12072001,0.589222345
cg12072803,0.015283015
cg12072973,0.030621899
cg12073537,0.403205906
cg12073594,0.266580834
cg12073779,0.093534528
cg12073949,0.008905184
cg12076344,0.00895727
cg12078929,0.354782432
cg12079362,0.041984855
cg12080675,0.073528387
cg12080812,0.946214643
cg12081743,0.068169191
cg12082129,0.050349653
cg12082568,0.038689023
cg12082615,0.025952872
cg12085044,0.14057884
cg12085225,0.004253541
cg12085660,0.08020218
cg12086773,0.035308628
cg12087643,0.06709592
cg12089169,0.939504223
cg12089439,0.118169119
cg12089698,0.757131414
cg12090242,0.032778561
cg12090388,0.033204066
cg12091331,0.122659863
cg12091944,0.168283442
cg12095167,0.184746931
cg12095491,0.95745383
cg12097239,0.022105772
cg12099032,0.994596164
cg12099051,0.046134033
cg12099357,0.010145578
cg12100077,0.020111549
cg12100791,0.768826665
cg12104707,0.01888369
cg12105450,0.672351603
cg12106731,0.031517062
cg12106945,0.018811456
cg12107692,0.016446099
cg12108912,0.889947359
cg12109455,0.027885676
cg12110626,0.039098288
cg12111697,0.01132686
cg12111714,0.298109113
cg12112929,0.018143126
cg12113075,0.011900975
cg12113132,0.498809205
